Start Node Label,Start Node Attribute Name,Start Node Attribute Value,Graph Element,Attribute Name,Attribute Value,Relation Name,Relation Attribute Name,Relation Attribute Value,End Node Label,End Node Attribute Name,End Node Attribute Value,Record Tag
Disease,name,rickettsialpox,Relation,,,historyOf,,,PersonalAndSocialHistory,name,residence in africa,rickettsialpox
Disease,name,rickettsialpox,Relation,,,hasExamination,,,Examination,name,fever 1 week after eschar forms,rickettsialpox
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,small blanching erythematous macules on the ankles and wrists,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasSymptom,,,Symptom,name,malaise,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,maculopapular rash with petechiae,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,rash maculopapular rashpetechial rash,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,fever,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,recent exposure to rural area,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasSymptom,,,Symptom,name,tick bite,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasSymptom,,,Symptom,name,headache,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasSymptom,,,Symptom,name,myalgia,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasSymptom,,,Symptom,name,nausea,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasSymptom,,,Symptom,name,vomiting,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,tick exposure,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to dogs exposure to pets that spend time outdoors,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,recent camping within 2 weeksrecent fishing trip within 2 weeks,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,returned travellers from an endemic area for rocky mountain spotted fever within 2 weeks,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasSymptom,,,Symptom,name,seizures,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasSymptom,,,Symptom,name,diarrhoea,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasSymptom,,,Symptom,name,abdominal pain,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasSymptom,,,Symptom,name,somnolence,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,small blanching erythematous macules on the ankles and wrists spreading proximally to the arms and legs,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,recent recreational outdoor activities,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,"small blanching erythematous macules on the ankles and wrists spreading proximally to the arms and legs, and palms and soles",rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,"small blanching erythematous macules on the ankles and wrists spreading proximally to the arms and legs, and palms and soles involving the trunk",rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,shock,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,mental status impairment,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,conjunctivitis,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,lymphadenopathy,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,peripheral edema,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,periorbital edema,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,hepatosplenomegaly,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,jaundice,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,focal neurologic deficits,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,seizures,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,coma,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,recent occupational outdoor activities,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,spleen tip is palpable,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,conjunctivitis,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,lymphadenopathy,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,peripheral edema,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,meningismus,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,splenomegaly,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,altered mental status,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,hepatomegaly,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,jaundice,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,hasExamination,,,Examination,name,conjunctival hyperaemia,rocky mountain spotted fever
Disease,name,rocky mountain spotted fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,residence in rural area,rocky mountain spotted fever
Disease,name,rubella,Relation,,,hasExamination,,,Examination,name,pharyngitis,rubella
Disease,name,rubella,Relation,,,hasExamination,,,Examination,name,scattered petechiae,rubella
Disease,name,rubella,Relation,,,hasSymptom,,,Symptom,name,arthralgia,rubella
Disease,name,rubella,Relation,,,hasSymptom,,,Symptom,name,malaise,rubella
Disease,name,rubella,Relation,,,hasSymptom,,,Symptom,name,cough,rubella
Disease,name,rubella,Relation,,,hasSymptom,,,Symptom,name,sore throat,rubella
Disease,name,rubella,Relation,,,hasSymptom,,,Symptom,name,joint stiffness,rubella
Disease,name,rubella,Relation,,,historyOf,,,FamilyHistory,name,unknown vaccination status in mother,rubella
Disease,name,rubella,Relation,,,historyOf,,,PersonalAndSocialHistory,name,incomplete immunization,rubella
Disease,name,rubella,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to infectious person,rubella
Disease,name,rubella,Relation,,,historyOf,,,PersonalAndSocialHistory,name,international travel,rubella
Disease,name,rubella,Relation,,,hasExamination,,,Examination,name,"rash erythematous rash discrete rashmaculopapular rash rash mildly pruritic,rash is accentuated by heat.rash begins on the face and spreads from the head to the feetrash persists for 3 to 4 days",rubella
Disease,name,rubella,Relation,,,hasExamination,,,Examination,name,palatal petechiae,rubella
Disease,name,rubella,Relation,,,hasExamination,,,Examination,name,petechiae with rash,rubella
Disease,name,rubella,Relation,,,hasExamination,,,Examination,name,low-grade fever,rubella
Disease,name,rubella,Relation,,,hasExamination,,,Examination,name,postauricular lymphadenopathynon-tender lymphadenopathy mobile lymphadenopathy,rubella
Disease,name,rubella,Relation,,,hasExamination,,,Examination,name,posterior cervical lymphadenopathynon-tender lymphadenopathy mobile lymphadenopathy,rubella
Disease,name,rubella,Relation,,,hasExamination,,,Examination,name,occipital lymph lymphadenopathynon-tender mobile.,rubella
Disease,name,rubella,Relation,,,hasExamination,,,Examination,name,arthritis in fingers,rubella
Disease,name,rubella,Relation,,,hasExamination,,,Examination,name,arthritis in wrists,rubella
Disease,name,rubella,Relation,,,hasExamination,,,Examination,name,arthritis in knees,rubella
Disease,name,rubella,Relation,,,hasExamination,,,Examination,name,conjunctivitis,rubella
Disease,name,rubella,Relation,,,hasExamination,,,Examination,name,mild rhinitis,rubella
Disease,name,rubella,Relation,,,hasExamination,,,Examination,name,rashpinpoint appearancereddish flush,rubella
Disease,name,rubella,Relation,,,hasExamination,,,Examination,name,generalised maculopapular rash in babies,rubella
Disease,name,rubella,Relation,,,hasExamination,,,Examination,name,mild hepatosplenomegaly,rubella
Disease,name,rubella,Relation,,,hasExamination,,,Examination,name,"numerous purplish, firm, non-blanching skin nodules",rubella
Disease,name,rubella,Relation,,,hasExamination,,,Examination,name,grade 3 continuous murmur audible at the left infraclavicular area,rubella
Disease,name,scrub typhus,Relation,,,hasSymptom,,,Symptom,name,cough,scrub typhus
Disease,name,scrub typhus,Relation,,,hasExamination,,,Examination,name,ruptured vesicles at site of chigger bite,scrub typhus
Disease,name,scrub typhus,Relation,,,hasSymptom,,,Symptom,name,headache,scrub typhus
Disease,name,scrub typhus,Relation,,,hasExamination,,,Examination,name,hypotension,scrub typhus
Disease,name,scrub typhus,Relation,,,hasSymptom,,,Symptom,name,chills,scrub typhus
Disease,name,scrub typhus,Relation,,,hasExamination,,,Examination,name,splenomegaly,scrub typhus
Disease,name,scrub typhus,Relation,,,historyOf,,,PersonalAndSocialHistory,name,resident of china,scrub typhus
Disease,name,scrub typhus,Relation,,,historyOf,,,PersonalAndSocialHistory,name,resident of india,scrub typhus
Disease,name,scrub typhus,Relation,,,historyOf,,,PersonalAndSocialHistory,name,resident of northern australia,scrub typhus
Disease,name,scrub typhus,Relation,,,hasExamination,,,Examination,name,sudden onset feverhigh grade greater than 2 weeks in durationfalls gradually over several days,scrub typhus
Disease,name,scrub typhus,Relation,,,hasExamination,,,Examination,name,generalized lymphadenopathy,scrub typhus
Disease,name,scrub typhus,Relation,,,historyOf,,,PersonalAndSocialHistory,name,resident of korea,scrub typhus
Disease,name,scrub typhus,Relation,,,hasExamination,,,Examination,name,regional lymphadenopathy,scrub typhus
Disease,name,scrub typhus,Relation,,,hasExamination,,,Examination,name,"red lesion, indurated lesion lesion about 1 cm in diameter lesion at site of chigger bite",scrub typhus
Disease,name,scrub typhus,Relation,,,hasExamination,,,Examination,name,vesicles at site of chigger bite,scrub typhus
Disease,name,scrub typhus,Relation,,,hasExamination,,,Examination,name,stupor,scrub typhus
Disease,name,scrub typhus,Relation,,,hasExamination,,,Examination,name,black scab at site of chigger bite,scrub typhus
Disease,name,scrub typhus,Relation,,,hasExamination,,,Examination,name,conjunctival injection,scrub typhus
Disease,name,scrub typhus,Relation,,,hasExamination,,,Examination,name,macular rash on the trunk during the 5th to 8th day of feverextending to the arms and legsdisappear rapidly,scrub typhus
Disease,name,scrub typhus,Relation,,,hasExamination,,,Examination,name,macular rash on the trunk during the 5th to 8th day of feverextending to the arms and legs becomes maculopapular and intensely colored,scrub typhus
Disease,name,scrub typhus,Relation,,,hasExamination,,,Examination,name,tachycardia,scrub typhus
Disease,name,scrub typhus,Relation,,,hasExamination,,,Examination,name,eschar at the site of chigger bite,scrub typhus
Disease,name,scrub typhus,Relation,,,historyOf,,,PersonalAndSocialHistory,name,resident of japan,scrub typhus
Disease,name,scrub typhus,Relation,,,hasExamination,,,Examination,name,delirium,scrub typhus
Disease,name,scrub typhus,Relation,,,historyOf,,,PersonalAndSocialHistory,name,stay in india,scrub typhus
Disease,name,scrub typhus,Relation,,,hasSymptom,,,Symptom,name,headache,scrub typhus
Disease,name,scrub typhus,Relation,,,hasSymptom,,,Symptom,name,muscular twitching,scrub typhus
Symptom,name,chills,Relation,,,hasAttribute,,,Attribute,name,sudden,scrub typhus
Symptom,name,headache,Relation,,,hasAttribute,,,Attribute,name,sudden,scrub typhus
Symptom,name,headache,Relation,,,hasAttribute,,,Attribute,name,severe,scrub typhus
Attribute,name,sudden,Relation,,,associatedWith,,,Disease,name,scrub typhus,scrub typhus
Attribute,name,sudden,Relation,,,associatedWith,,,Disease,name,scrub typhus,scrub typhus
Attribute,name,severe,Relation,,,associatedWith,,,Disease,name,scrub typhus,scrub typhus
Attribute,name,sudden,Relation,,,hasCategory,,,AttributeCategory,name,onset,scrub typhus
Attribute,name,sudden,Relation,,,hasCategory,,,AttributeCategory,name,onset,scrub typhus
Attribute,name,severe,Relation,,,hasCategory,,,AttributeCategory,name,severity,scrub typhus
Disease,name,scrub typhus,Relation,,,historyOf,,,PersonalAndSocialHistory,name,stay in northern australia,scrub typhus
Disease,name,scrub typhus,Relation,,,historyOf,,,PersonalAndSocialHistory,name,chigger bite,scrub typhus
Disease,name,scrub typhus,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to rural rodents,scrub typhus
Disease,name,scrub typhus,Relation,,,historyOf,,,PersonalAndSocialHistory,name,stay in japan,scrub typhus
Disease,name,scrub typhus,Relation,,,historyOf,,,PersonalAndSocialHistory,name,stay in korea,scrub typhus
Disease,name,scrub typhus,Relation,,,historyOf,,,PersonalAndSocialHistory,name,stay in china,scrub typhus
Disease,name,scrub typhus,Relation,,,historyOf,,,PersonalAndSocialHistory,name,mite bite,scrub typhus
Disease,name,subacute sclerosing panencephalitis,Relation,,,hasSymptom,,,Symptom,name,diminished performance in schoolwork,subacute sclerosing panencephalitis
Disease,name,subacute sclerosing panencephalitis,Relation,,,hasSymptom,,,Symptom,name,forgetfulness,subacute sclerosing panencephalitis
Disease,name,subacute sclerosing panencephalitis,Relation,,,hasSymptom,,,Symptom,name,temper tantrums,subacute sclerosing panencephalitis
Disease,name,subacute sclerosing panencephalitis,Relation,,,hasSymptom,,,Symptom,name,distractibility,subacute sclerosing panencephalitis
Disease,name,subacute sclerosing panencephalitis,Relation,,,hasSymptom,,,Symptom,name,sleeplessness,subacute sclerosing panencephalitis
Disease,name,subacute sclerosing panencephalitis,Relation,,,hasSymptom,,,Symptom,name,generalized seizures,subacute sclerosing panencephalitis
Disease,name,subacute sclerosing panencephalitis,Relation,,,hasSymptom,,,Symptom,name,dysphagia,subacute sclerosing panencephalitis
Disease,name,subacute sclerosing panencephalitis,Relation,,,hasSymptom,,,Symptom,name,speech deterioration,subacute sclerosing panencephalitis
Disease,name,subacute sclerosing panencephalitis,Relation,,,hasSymptom,,,Symptom,name,intellectual decline,subacute sclerosing panencephalitis
Disease,name,subacute sclerosing panencephalitis,Relation,,,hasExamination,,,Examination,name,pulse disturbances,subacute sclerosing panencephalitis
Disease,name,subacute sclerosing panencephalitis,Relation,,,hasExamination,,,Examination,name,blood pressure disturbances,subacute sclerosing panencephalitis
Disease,name,subacute sclerosing panencephalitis,Relation,,,hasExamination,,,Examination,name,intermittent hyperthermia,subacute sclerosing panencephalitis
Disease,name,subacute sclerosing panencephalitis,Relation,,,hasExamination,,,Examination,name,focal chorioretinitis,subacute sclerosing panencephalitis
Disease,name,subacute sclerosing panencephalitis,Relation,,,hasExamination,,,Examination,name,muscular rigidity,subacute sclerosing panencephalitis
Disease,name,subacute sclerosing panencephalitis,Relation,,,hasExamination,,,Examination,name,transient opisthotonos,subacute sclerosing panencephalitis
Disease,name,subacute sclerosing panencephalitis,Relation,,,hasExamination,,,Examination,name,dystonic movements,subacute sclerosing panencephalitis
Disease,name,subacute sclerosing panencephalitis,Relation,,,hasExamination,,,Examination,name,myoclonic jerks,subacute sclerosing panencephalitis
Disease,name,subacute sclerosing panencephalitis,Relation,,,hasExamination,,,Examination,name,hallucinations,subacute sclerosing panencephalitis
Disease,name,subacute sclerosing panencephalitis,Relation,,,historyOf,,,PastHistory,name,measles,subacute sclerosing panencephalitis
Disease,name,subacute sclerosing panencephalitis,Relation,,,hasSymptom,,,Symptom,name,visual disturbance,subacute sclerosing panencephalitis
Disease,name,subacute sclerosing panencephalitis,Relation,,,hasSymptom,,,Symptom,name,diaphoresis,subacute sclerosing panencephalitis
Disease,name,subacute sclerosing panencephalitis,Relation,,,hasSymptom,,,Symptom,name,blindness,subacute sclerosing panencephalitis
